45114,41391,41414.070312 
45094,41319,41412.406250 
45070,41369,41410.476562 
45069,41427,41410.125000 
45088,41465,41411.136719 
45094,41367,41411.273438 
45061,41273,41408.699219 
45040,41423,41406.988281 
45050,41423,41407.441406 
45069,41469,41408.531250 
45096,41460,41410.109375 
45096,41341,41409.839844 
45082,41389,41408.578125 
45088,41438,41408.718750 
45095,41397,41408.968750 
45097,41412,41408.843750 
45109,41446,41409.414062 
45112,41369,41409.359375 
45108,41410,41408.800781 
45111,41401,41408.707031 
45122,41455,41409.253906 
46152,46407,41480.367188 
47140,41368,41548.250000 
47083,41397,41543.578125 
47019,41320,41538.359375 
46940,41317,41532.160156 
46860,41303,41525.894531 
46799,41398,41520.949219 
46775,41480,41518.640625 
46753,41404,41516.480469 
46728,41460,41514.097656 
46692,41341,41510.894531 
46640,41380,41506.656250 
46591,41352,41502.691406 
46545,41385,41498.910156 
46503,41361,41495.359375 
46459,41373,41491.742188 
46433,41445,41489.410156 
46416,41409,41487.652344 
46365,41274,41483.531250 
46325,41461,41480.261719 
46295,41313,41477.632812 
46276,41515,41475.839844 
46242,41232,41472.957031 
46185,41396,41468.476562 
46142,41295,41465.011719 
46057,41185,41458.667969 
46022,41531,41455.832031 
46040,41435,41456.597656 
46030,41398,41455.468750 
46018,41425,41454.230469 
46026,41489,41454.308594 
46026,41389,41453.878906 
46015,41436,41452.714844 
46007,41398,41451.707031 
45974,41317,41449.050781 
45950,41434,41446.976562 
45899,41181,41443.042969 
45829,41331,41437.769531 
45801,41379,41435.437500 
45784,41385,41433.933594 
45733,41207,41430.046875 
45675,41343,41425.675781 
45666,41439,41424.699219 
45668,41400,41424.554688 
45674,41454,41424.625000 
45697,41487,41425.917969 
45694,41326,41425.371094 
45654,41304,41422.261719 
45634,41419,41420.550781 
45613,41298,41418.800781 
45573,41323,41415.746094 
45561,41427,41414.597656 
45559,41371,41414.160156 
45540,41344,41412.562500 
45510,41315,41410.222656 
45479,41332,41407.777344 
45464,41391,41406.472656 
45445,41311,41404.910156 
45404,41278,41401.796875 
45360,41295,41398.546875 
45331,41341,41396.277344 
45312,41341,41394.718750 
45300,41376,41393.699219 
45291,41352,41392.863281 
45304,41481,41393.531250 
45329,41415,41395.070312 
45323,41331,41394.449219 
45295,41307,41392.324219 
45248,41229,41388.820312 
45201,41303,41385.359375 
45171,41307,41383.093750 
45174,41461,41383.121094 
45180,41325,41383.402344 
45158,41320,41381.687500 
45136,41321,41379.964844 
45116,41329,41378.417969 
45100,41341,41377.195312 
45089,41348,41376.273438 
45111,41500,41377.621094 
45118,41281,41377.984375 
45060,41180,41373.828125 
44994,41230,41369.070312 
44947,41270,41365.714844 
44924,41341,41364.019531 
44912,41319,41363.062500 
44892,41303,41361.593750 
44853,41220,41358.773438 
44808,41273,41355.609375 
44801,41397,41355.031250 
44792,41261,41354.296875 
44768,41324,41352.554688 
44743,41258,41350.820312 
44737,41406,41350.289062 
44736,41289,41350.210938 
44709,41274,41348.273438 
44703,41391,41347.828125 
44710,41332,41348.214844 
44708,41352,41348.039062 
44685,41227,41346.390625 
44659,41337,41344.574219 
44639,41252,41343.164062 
44621,41345,41341.906250 
44632,41389,41342.613281 
